ZONA;DISTRITO;PROVINCIA;CANTON;PARROQUIA;TIPO_EDUCACION;AMIE;LONGITUD;LATITUD;INSTITUCION;SOSTENIMIENTO;JURISDICCIÓN;RÉGIMEN;ZONA INEC;NIVEL DE EDUCACIÓN;Nro, de niños y niños de 3 y 4 años (AMIE 23-24);AUX_AÑO DE DOTACIÓN;AUX_T. IE;MD_AÑO DE DOTACIÓN;MD_PARALELOS;MD_MONTO USD$;M_AÑO DE DOTACIÓN;M_TIPO DE AMBIENTE;M_MONTO USD$;JE_AÑO DE DOTACIÓN;JE_CANTIDAD;JE_MONTO USD$;Aux_IE_Material
5;915;GUAYAS;EL EMPALME;GUAYAS (PUEBLO NUEVO);Ordinario;903866;-79.5720185665;-0.985405495201;ESCUELA DE EDUCACION BASICA RUMIÃ‘AHUI;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;915;GUAYAS;EL EMPALME;GUAYAS (PUEBLO NUEVO);Ordinario;903871;-79.511077174;-0.585876530449;ESCUELA DE EDUCACION BASICA CIUDAD DE GUAYAQUIL;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;52;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;915;GUAYAS;EL EMPALME;GUAYAS (PUEBLO NUEVO);Ordinario;903875;-79.5722355039;-0.981309985632;ESCUELA DE EDUCACION BASICA  ESTADOS UNIDOS DE NORTEAMERICA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;13;2026;1;2026;1;2918.26;2026;1;1528.00;2026;1;5748.00;ML_Mo_JE
5;915;GUAYAS;EL EMPALME;GUAYAS (PUEBLO NUEVO);Ordinario;903921;-79.7270366954;-0.934149365315;ESCUELA DE EDUCACION BASICA DOCE DE OCTUBRE;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;43;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;915;GUAYAS;EL EMPALME;GUAYAS (PUEBLO NUEVO);Ordinario;903934;-79.5608204194;-1.04637690544;ESCUELA DE EDUCACION BASICA ALBERT EINSTEIN;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;10;2026;1;2026;1;2918.26;2026;1;1528.00;;;-;ML_Mo
5;915;GUAYAS;EL EMPALME;EL ROSARIO;Ordinario;903969;-79.792150486;-1.05134204631;ESCUELA DE EDUCACION BASICA PROVINCIAS UNIDAS;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;70;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;915;GUAYAS;EL EMPALME;GUAYAS (PUEBLO NUEVO);Ordinario;903972;-79.7503660239;-0.932610807219;ESCUELA DE EDUCACION BASICA DAULE PERIPA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;40;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;916;GUAYAS;EL TRIUNFO;EL TRIUNFO;Ordinario;904020;-79.4037920831;-2.33121213074;ESCUELA DE EDUCACIÃ“N BASICA ALEJO LASCANO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;182;2026;1;2026;6;17509.56;2026;6;9168.00;;;-;ML_Mo
5;916;GUAYAS;EL TRIUNFO;EL TRIUNFO;Ordinario;904055;-79.3979186059;-2.32555316214;ESCUELA DE EDUCACIÃ“N BÃSICA GENERAL ANTONIO JOSÃ‰ DE SUCRE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;30;2026;1;2026;1;2918.26;2026;1;1528.00;2026;1;5748.00;ML_Mo_JE
5;916;GUAYAS;EL TRIUNFO;EL TRIUNFO;Ordinario;904060;-79.407180739;-2.33193948277;ESCUELA DE EDUCACIÃ“N BÃSICA  JUAN MONTALVO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;119;2026;1;2026;4;11673.04;2026;4;6112.00;2026;1;5748.00;ML_Mo_JE
5;917;GUAYAS;MILAGRO;ERNESTO SEMINARIO;Ordinario;904093;-79.5819056692;-2.15211687105;ESCUELA DE EDUCACION BASICA DR OSVALDO HURTADO LARREA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;75;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;917;GUAYAS;MILAGRO;CHIRIJOS;Ordinario;904094;-79.5956541806;-2.11985903602;UNIDAD EDUCATIVA ARQUEOLOGO JULIO VITERI GAMBOA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;62;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
5;917;GUAYAS;MILAGRO;CHOBO;Ordinario;904096;-79.6064133075;-2.1619980969;ESCUELA DE EDUCACION BASICA LEON DE FEBRES CORDERO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;47;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;917;GUAYAS;MILAGRO;ERNESTO SEMINARIO;Ordinario;904099;-79.6187189046;-2.18435847647;UNIDAD EDUCATIVA TENIENTE HUGO ORTIZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;67;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;917;GUAYAS;MILAGRO;CORONEL ENRIQUE VALDEZ;Ordinario;904100;-79.5980438254;-2.13174564746;UNIDAD EDUCATIVA DR MODESTO CHAVEZ FRANCO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;160;2026;1;2026;6;17509.56;2026;6;9168.00;2026;1;5748.00;ML_Mo_JE
5;917;GUAYAS;MILAGRO;CAMILO ANDRADE;Ordinario;904116;-79.5769320507;-2.12501523155;UNIDAD EDUCATIVA PAULINO MILAN HERRERA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;917;GUAYAS;MILAGRO;CHIRIJOS;Ordinario;904138;-79.5959652948;-2.12378461636;ESCUELA DE EDUCACION BASICA 17 DE SEPTIEMBRE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;76;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
5;917;GUAYAS;MILAGRO;CORONEL ENRIQUE VALDEZ;Ordinario;904150;-79.606193627;-2.13657380844;ESCUELA DE EDUCACION BASICA VEINTICUATRO  DE MAYO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;151;2026;1;2026;6;17509.56;2026;6;9168.00;;;-;ML_Mo
5;917;GUAYAS;MILAGRO;ERNESTO SEMINARIO;Ordinario;904175;-79.5785230272;-2.20253616523;ESCUELA DE EDUCACION BASICA ALFONSO ARAUZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;25;2026;1;2026;1;2918.26;2026;1;1528.00;;;-;ML_Mo
5;917;GUAYAS;MILAGRO;ERNESTO SEMINARIO;Ordinario;904185;-79.5901581484;-2.13313124854;ESCUELA DE EDUCACION BASICA CARLOS MORENO ARIAS;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;150;2026;1;2026;6;17509.56;2026;6;9168.00;2026;1;5748.00;ML_Mo_JE
5;917;GUAYAS;MILAGRO;CHIRIJOS;Ordinario;904192;-79.5921566422;-2.1202718858;ESCUELA DE EDUCACION BASICA ROBERTO ESPINDOLA MALDONADO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;100;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
5;917;GUAYAS;MILAGRO;CAMILO ANDRADE;Ordinario;904193;-79.5855046489;-2.1293825628;UNIDAD EDUCATIVA ELOY VELASQUEZ CEVALLOS;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;124;2026;1;2026;5;14591.30;2026;5;7640.00;2026;1;5748.00;ML_Mo_JE
5;917;GUAYAS;MILAGRO;ERNESTO SEMINARIO;Ordinario;904199;-79.5932785376;-2.13226585387;ESCUELA DE EDUCACION BASICA EUGENIO ESPEJO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;150;2026;1;2026;6;17509.56;2026;6;9168.00;2026;1;5748.00;ML_Mo_JE
5;917;GUAYAS;MILAGRO;CHIRIJOS;Ordinario;904208;-79.589667499;-2.11903051884;ESCUELA DE EDUCACION BASICA MIGUEL VALVERDE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;63;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;917;GUAYAS;MILAGRO;CORONEL ENRIQUE VALDEZ;Ordinario;904210;-79.5998473423;-2.13563642276;ESCUELA DE EDUCACION BASICA DR ALFREDO PEREZ GUERRERO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;150;2026;1;2026;6;17509.56;2026;6;9168.00;;;-;ML_Mo
5;917;GUAYAS;MILAGRO;ERNESTO SEMINARIO;Ordinario;904225;-79.5803000394;-2.13843119394;UNIDAD EDUCATIVA OTTO AROSEMENA GOMEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;100;2026;1;2026;4;11673.04;2026;4;6112.00;2026;1;5748.00;ML_Mo_JE
5;917;GUAYAS;MILAGRO;CAMILO ANDRADE;Ordinario;904229;-79.587915897;-2.12731361207;ESCUELA DE EDUCACION BASICA HECTOR LARA ZAMBRANO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;917;GUAYAS;MILAGRO;CHIRIJOS;Ordinario;904230;-79.5941223362;-2.12375579782;UNIDAD EDUCATIVA SIMÃ“N BOLIVAR;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;100;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
5;917;GUAYAS;MILAGRO;MARISCAL SUCRE (HUAQUES);Ordinario;904242;-79.535626382;-2.05330994888;ESCUELA DE EDUCACION BASICA MIGUEL ANDRADE MANRIQUE;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;21;2026;1;2026;1;2918.26;2026;1;1528.00;2026;1;5748.00;ML_Mo_JE
5;917;GUAYAS;MILAGRO;MARISCAL SUCRE (HUAQUES);Ordinario;904250;-79.501782209;-2.10920704324;UNIDAD EDUCATIVA MARISCAL SUCRE;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;100;2026;1;2026;4;11673.04;2026;4;6112.00;2026;1;5748.00;ML_Mo_JE
5;917;GUAYAS;MILAGRO;ROBERTO ASTUDILLO (CAB. EN CRUCE DE VENECIA);Ordinario;904265;-79.5188701719;-2.14849321248;ESCUELA DE EDUCACION BASICA CARLOS BENJAMIN ROSALES;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;25;2026;1;2026;1;2918.26;2026;1;1528.00;;;-;ML_Mo
5;917;GUAYAS;MILAGRO;ROBERTO ASTUDILLO (CAB. EN CRUCE DE VENECIA);Ordinario;904266;-79.5178649813;-2.18374631056;ESCUELA DE EDUCACION BASICA JUDITH ACUÃ‘A DE ROBLES;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;118;2026;1;2026;5;14591.30;2026;5;7640.00;;;-;ML_Mo
5;912;GUAYAS;NARANJAL;NARANJAL;Ordinario;904279;-79.6140352278;-2.67749616707;ESCUELA DE EDUCACIÃ“N BASICA CUCALON LASSO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;170;2026;1;2026;5;14591.30;2026;5;7640.00;2026;1;5748.00;ML_Mo_JE
5;912;GUAYAS;NARANJAL;NARANJAL;Ordinario;904281;-79.6127617209;-2.67427489198;ESCUELA DE EDUCACIÃ“N BASICA CARMEN MORA DE ENCALADA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;141;2026;1;2026;4;11673.04;2026;4;6112.00;2026;1;5748.00;ML_Mo_JE
5;912;GUAYAS;NARANJAL;NARANJAL;Ordinario;904284;-79.706953871;-2.80209082789;ESCUELA DE EDUCACIÃ“N BASICA NUEVE DE OCTUBRE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;94;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;912;GUAYAS;NARANJAL;NARANJAL;Ordinario;904296;-79.6223174802;-2.67849140225;ESCUELA DE EDUCACION BASICA GABRIELA MISTRAL;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;90;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
5;912;GUAYAS;NARANJAL;NARANJAL;Ordinario;904297;-79.6226824659;-2.67380676596;ESCUELA DE EDUCACIÃ“N BASICA ABDON CALDERÃ“N;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;174;2026;1;2026;5;14591.30;2026;5;7640.00;2026;1;5748.00;ML_Mo_JE
5;912;GUAYAS;NARANJAL;NARANJAL;Ordinario;904301;-79.6216830168;-2.67481862135;ESCUELA DE EDUCACIÃ“N BASICA MARIANO UNDA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;134;2026;1;2026;5;14591.30;2026;5;7640.00;2026;1;5748.00;ML_Mo_JE
5;912;GUAYAS;NARANJAL;JESUS MARIA;Ordinario;904326;-79.5535425355;-2.56056536702;ESCUELA DE EDUCACIÃ“N BASICA 24 DE JULIO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;26;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;912;GUAYAS;NARANJAL;SANTA ROSA DE FLANDES;Ordinario;904346;-79.6023683798;-2.59859739321;ESCUELA DE EDUCACIÃ“N BÃSICA CARLOS JULIO AROSEMENA TOLA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;99;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;912;GUAYAS;NARANJAL;TAURA;Ordinario;904350;-79.6265840827;-2.384802243;UNIDAD EDUCATIVA NARANJAL;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;46;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;912;GUAYAS;NARANJAL;TAURA;Ordinario;904360;-79.7324154911;-2.31104337239;ESCUELA DE EDUCACIÃ“N BÃSICA ARTURO SERRANO ARMIJOS;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;56;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;918;GUAYAS;NARANJITO;NARANJITO;Ordinario;904395;-79.4595325459;-2.17067314415;UNIDAD EDUCATIVA ISMAEL PEREZ PAZMIÃ‘O;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;85;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;918;GUAYAS;NARANJITO;NARANJITO;Ordinario;904422;-79.4638308566;-2.16954705266;ESCUELA DE EDUCACION BASICA CARLOS MATAMOROS JARA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;85;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;918;GUAYAS;NARANJITO;NARANJITO;Ordinario;904424;-79.4628031481;-2.17237674803;ESCUELA DE EDUCACION BASICA DRA LUISA MARTIN GONZALEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;110;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
5;913;GUAYAS;PALESTINA;PALESTINA;Ordinario;904448;-79.9810058552;-1.62941078844;ESCUELA DE EDUCACION BASICA ROSA BORJA DE ICAZA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;75;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;914;GUAYAS;PEDRO CARBO;PEDRO CARBO;Ordinario;904499;-80.2364354781;-1.81066105565;ESCUELA DE EDUCACION BASICA DIECINUEVE DE JULIO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;90;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
5;914;GUAYAS;PEDRO CARBO;PEDRO CARBO;Ordinario;904523;-80.2397672613;-1.81941940123;ESCUELA DE EDUCACION BASICA RIO PEDRO CARBO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;103;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
5;914;GUAYAS;PEDRO CARBO;PEDRO CARBO;Ordinario;904571;-80.2525764747;-1.71242332885;ESCUELA DE EDUCACION BASICA ELENA RODRIGUEZ SOTOMAYOR;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;29;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;914;GUAYAS;PEDRO CARBO;PEDRO CARBO;Ordinario;904579;-80.2329804789;-1.81703730612;ESCUELA DE EDUCACION BASICA JUAN MODESTO CARBO NOBOA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;60;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;914;GUAYAS;PEDRO CARBO;PEDRO CARBO;Ordinario;904582;-80.2355154681;-1.81778019301;UNIDAD EDUCATIVA DR CARLOS MONTEVERDE ROMERO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;113;2026;1;2026;4;11673.04;2026;4;6112.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;904585;-79.8836007831;-2.24610924955;ESCUELA DE EDUCACION BASICA COMPLETA FISCAL NELSON MATEUS MACIAS;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;75;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;914;GUAYAS;PEDRO CARBO;VALLE DE LA VIRGEN;Ordinario;904597;-80.1952161366;-1.74501199791;CENTRO DE EDUCACION INICIAL VALLE DE LA VIRGEN;FISCAL;Intercultural;COSTA;Rural;Inicial;50;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
8;923;GUAYAS;SAMBORONDON;TARIFA;Ordinario;904676;-79.8530681529;-2.0778304704;ESCUELA DE EDUCACIÃ“N BÃSICA FISCAL 26 DE JUNIO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;41;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;923;GUAYAS;SAMBORONDON;TARIFA;Ordinario;904690;-79.758926967;-1.9835635576;ESCUELA DE EDUCACIÃ“N BÃSICA FISCAL ELOY ALFARO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;923;GUAYAS;SAMBORONDON;TARIFA;Ordinario;904704;-79.7620863281;-1.99043115677;UNIDAD EDUCATIVA FISCAL OSWALDO GUAYASAMÃN;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;52;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;923;GUAYAS;SAMBORONDON;TARIFA;Ordinario;904712;-79.8131944139;-1.98488893584;ESCUELA DE EDUCACIÃ“N BÃSICA FISCAL 27 DE AGOSTO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;33;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;923;GUAYAS;SAMBORONDON;TARIFA;Ordinario;904723;-79.754049017;-1.98030455427;CENTRO DE EDUCACIÃ“N INICIAL FISCAL GABRIELA MISTRAL;FISCAL;Intercultural;COSTA;Rural;Inicial;100;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
5;919;GUAYAS;SANTA LUCIA;SANTA LUCIA;Ordinario;904772;-80.007208569;-1.77042191033;ESCUELA DE EDUCACION BASICA MARIETA DE VEINTIMILLA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;46;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;919;GUAYAS;SANTA LUCIA;SANTA LUCIA;Ordinario;904773;-79.9832638814;-1.73024551386;UNIDAD EDUCATIVA ENRIQUE LOPEZ LASCANO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;98;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
5;919;GUAYAS;SANTA LUCIA;SANTA LUCIA;Ordinario;904780;-80.0076436691;-1.74659533728;ESCUELA DE EDUCACION BASICA MARIA PIEDAD CASTILLO DE LEVI;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;43;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;919;GUAYAS;SANTA LUCIA;SANTA LUCIA;Ordinario;904782;-79.98152129;-1.71075088425;ESCUELA DE EDUCACIÃ“N BÃSICA UBALDO URQUIZO VILLENA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;60;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;919;GUAYAS;SANTA LUCIA;SANTA LUCIA;Ordinario;904794;-79.8993582959;-1.72969185247;ESCUELA DE EDUCACION BASICA NICOLAS SEGOVIA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;46;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;919;GUAYAS;SANTA LUCIA;SANTA LUCIA;Ordinario;904795;-80.0185955671;-1.70643733838;ESCUELA DE EDUCACION BASICA SIXTO LIBORIO MACIAS;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;48;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;919;GUAYAS;SANTA LUCIA;SANTA LUCIA;Ordinario;904802;-80.0292694737;-1.7526312865;ESCUELA DE EDUCACION BASICA CARCHI MACARA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;51;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;920;GUAYAS;SALITRE;BOCANA;Ordinario;904825;-79.8095765964;-1.8296366979;ESCUELA DE EDUCACIÃ“N BÃSICA RAFAEL MORAN VALVERDE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;85;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;920;GUAYAS;SALITRE;BOCANA;Ordinario;904841;-79.8138365959;-1.82986078409;ESCUELA DE EDUCACION BASICA FRANCISCO IÃ‘IGUEZ CASTRO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;98;2026;1;2026;4;11673.04;2026;4;6112.00;2026;1;5748.00;ML_Mo_JE
5;920;GUAYAS;SALITRE;BOCANA;Ordinario;904860;-79.831316384;-1.83554465366;UNIDAD EDUCATIVA 27 DE NOVIEMBRE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;42;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;920;GUAYAS;SALITRE;GENERAL VERNAZA (DOS ESTEROS);Ordinario;904873;-79.7566188873;-1.81295860282;UNIDAD EDUCATIVA ZENON VELEZ VITERI;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;44;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;920;GUAYAS;SALITRE;GENERAL VERNAZA (DOS ESTEROS);Ordinario;904874;-79.790748714;-1.76393299402;ESCUELA DE EDUCACION BASICA 9 DE OCTUBRE;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;100;2026;1;2026;4;11673.04;2026;4;6112.00;2026;1;5748.00;ML_Mo_JE
5;920;GUAYAS;SALITRE;LA VICTORIA (Ã‘AUZA);Ordinario;904904;-79.7413490996;-1.84618801304;ESCUELA DE EDUCACIÃ“N BÃSICA JOSÃ‰ MEJÃA LEQUERICA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;43;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;920;GUAYAS;SALITRE;JUNQUILLAL;Ordinario;904924;-79.8646890433;-1.71650999685;ESCUELA DE EDUCACION BASICA OTTO AROSEMENA GOMEZ;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;59;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;921;GUAYAS;SAN JACINTO DE YAGUACHI;SAN JACINTO DE YAGUACHI;Ordinario;904968;-79.6921028508;-2.09784750041;ESCUELA DE EDUCACION BASICA LICENCIADA MARY FRECIA RODRIGUEZ ALVARADO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;73;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;911;GUAYAS;SIMON BOLIVAR;CORONEL LORENZO DE GARAYCOA (PEDREGAL);Ordinario;904987;-79.4309711263;-2.06415304904;ESCUELA DE EDUCACION BASICA AGUSTIN ALBERTO FREIRE ICAZA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;97;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
5;911;GUAYAS;SIMON BOLIVAR;CORONEL LORENZO DE GARAYCOA (PEDREGAL);Ordinario;904995;-79.3466455025;-2.06422083651;ESCUELA DE EDUCACION BASICA RAFAEL  ENRIQUE SOTO MAGALLANES;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;921;GUAYAS;SAN JACINTO DE YAGUACHI;GENERAL PEDRO J. MONTERO (BOLICHE);Ordinario;905008;-79.6268977624;-2.25538397818;ESCUELA DE EDUCACION BASICA GENERAL PEDRO J MONTERO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;49;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;921;GUAYAS;SAN JACINTO DE YAGUACHI;YAGUACHI VIEJO (CONE);Ordinario;905019;-79.6879278076;-2.14468704324;ESCUELA DE EDUCACION BASICA CARLOS ALBERTO FLORES;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;21;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;921;GUAYAS;SAN JACINTO DE YAGUACHI;YAGUACHI VIEJO (CONE);Ordinario;905023;-79.6480069038;-2.16822247079;UNIDAD EDUCATIVA 19 DE AGOSTO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;56;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;921;GUAYAS;SAN JACINTO DE YAGUACHI;YAGUACHI VIEJO (CONE);Ordinario;905028;-79.682991471;-2.1868857441;ESCUELA DE EDUCACION BASICA MEDARDO ANGEL SILVA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;31;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;921;GUAYAS;SAN JACINTO DE YAGUACHI;VIRGEN DE FATIMA;Ordinario;905031;-79.6389965974;-2.24912749238;ESCUELA DE EDUCACION BASICA MANUEL SOTOMAYOR LUNA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;122;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
5;921;GUAYAS;SAN JACINTO DE YAGUACHI;VIRGEN DE FATIMA;Ordinario;905033;-79.6462177589;-2.24770519446;UNIDAD EDUCATIVA ELOY ALFARO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;60;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
